HAM3: NO-ABSTRACTION/NATURALISED RUN  1992-2019,,,,,,,,,,,,,,For reference:  ABSTRACTION RATE (For calibration run) - Most from WWL Waterloo wellfield.,,
,,,,,,,,,,,,,,,,m3/d
,,,WAIWHETU AQUIFER,,,,UNCONFINED TAITA AQ,,MOERA AQUIFER,,,,,,7/07/1992,49249
,,,HVMTC,Hutt Rec,McEwan Pk,,Taita Int,,Marsden St,IBM1,,,,,14/07/1992,36627
,,,R27/0120,R27/1115,R27/0122,,R27/1117,,R27/6386,R27/0320,,,,,21/07/1992,42255
,,,,,,,,,,,,,,,28/07/1992,53006
,Time,,Head,Head,Head,,Head,,Head,Head,,,,,4/08/1992,57143
7/07/1992,7,,6.41,6.65,6.24,,9.828,,7.221,7.145,,,,,11/08/1992,58646
11/07/1992,11,,6.49,6.75,6.31,,10.010,,7.254,7.152,,,,,18/08/1992,54867
14/07/1992,14,,6.54,6.80,6.36,,10.078,,7.280,7.161,,,,,25/08/1992,60029
18/07/1992,18,,6.56,6.81,6.38,,10.055,,7.298,7.172,,,,,1/09/1992,62236
21/07/1992,21,,6.56,6.82,6.39,,10.048,,7.303,7.177,,,,,8/09/1992,47943
25/07/1992,25,,6.69,6.97,6.50,,10.322,,7.358,7.195,,,,,15/09/1992,35896
28/07/1992,28,,6.77,7.05,6.57,,10.426,,7.401,7.212,,,,,22/09/1992,54425
1/08/1992,32,,6.77,7.04,6.59,,10.325,,7.420,7.231,,,,,29/09/1992,43225
4/08/1992,35,,6.77,7.03,6.59,,10.295,,7.421,7.239,,,,,6/10/1992,36979
8/08/1992,39,,6.76,7.01,6.58,,10.256,,7.420,7.247,,,,,13/10/1992,52974
11/08/1992,42,,6.75,7.01,6.57,,10.242,,7.420,7.252,,,,,20/10/1992,53928
15/08/1992,46,,6.78,7.04,6.60,,10.315,,7.436,7.262,,,,,27/10/1992,56460
18/08/1992,49,,6.80,7.06,6.62,,10.339,,7.449,7.271,,,,,3/11/1992,47445
22/08/1992,53,,6.82,7.08,6.64,,10.341,,7.463,7.283,,,,,10/11/1992,43121
25/08/1992,56,,6.83,7.09,6.65,,10.351,,7.473,7.291,,,,,17/11/1992,45510
29/08/1992,60,,6.87,7.14,6.69,,10.417,,7.497,7.306,,,,,24/11/1992,50698
1/09/1992,63,,6.90,7.17,6.71,,10.446,,7.514,7.317,,,,,1/12/1992,50887
5/09/1992,67,,6.90,7.16,6.72,,10.411,,7.525,7.331,,,,,8/12/1992,46317
8/09/1992,70,,6.90,7.16,6.72,,10.401,,7.529,7.338,,,,,15/12/1992,41411
12/09/1992,74,,6.89,7.14,6.71,,10.357,,7.529,7.347,,,,,22/12/1992,49972
15/09/1992,77,,6.88,7.14,6.70,,10.343,,7.529,7.353,,,,,29/12/1992,49151
19/09/1992,81,,6.85,7.10,6.68,,10.284,,7.522,7.358,,,,,5/01/1993,49545
22/09/1992,84,,6.83,7.08,6.66,,10.260,,7.516,7.361,,,,,12/01/1993,46438
26/09/1992,88,,6.88,7.14,6.70,,10.395,,7.538,7.370,,,,,19/01/1993,69554
29/09/1992,91,,6.90,7.17,6.72,,10.435,,7.555,7.379,,,,,26/01/1993,52183
3/10/1992,95,,6.89,7.15,6.71,,10.373,,7.560,7.390,,,,,2/02/1993,56204
6/10/1992,98,,6.88,7.14,6.71,,10.359,,7.560,7.395,,,,,9/02/1993,57952
10/10/1992,102,,6.86,7.12,6.69,,10.325,,7.556,7.401,,,,,16/02/1993,59028
13/10/1992,105,,6.85,7.10,6.67,,10.305,,7.552,7.404,,,,,23/02/1993,56175
17/10/1992,109,,6.96,7.24,6.77,,10.569,,7.601,7.419,,,,,2/03/1993,61519
20/10/1992,112,,7.04,7.33,6.85,,10.672,,7.642,7.436,,,,,9/03/1993,57732
24/10/1992,116,,6.99,7.26,6.81,,10.480,,7.642,7.451,,,,,16/03/1993,64549
27/10/1992,119,,6.96,7.22,6.79,,10.420,,7.631,7.455,,,,,23/03/1993,57702
31/10/1992,123,,6.88,7.12,6.71,,10.253,,7.596,7.454,,,,,30/03/1993,46134
3/11/1992,126,,6.83,7.07,6.66,,10.189,,7.573,7.450,,,,,6/04/1993,45474
7/11/1992,130,,6.76,7.00,6.60,,10.103,,7.541,7.442,,,,,13/04/1993,71137
10/11/1992,133,,6.72,6.96,6.56,,10.064,,7.523,7.437,,,,,20/04/1993,78938
14/11/1992,137,,6.66,6.90,6.50,,9.991,,7.495,7.428,,,,,27/04/1993,73456
17/11/1992,140,,6.63,6.87,6.47,,9.959,,7.479,7.421,,,,,4/05/1993,77749
21/11/1992,144,,6.59,6.83,6.43,,9.936,,7.461,7.413,,,,,11/05/1993,80909
24/11/1992,147,,6.57,6.81,6.41,,9.921,,7.450,7.407,,,,,18/05/1993,71727
28/11/1992,151,,6.56,6.80,6.40,,9.934,,7.441,7.401,,,,,25/05/1993,50071
1/12/1992,154,,6.55,6.79,6.39,,9.932,,7.437,7.397,,,,,1/06/1993,47837
5/12/1992,158,,6.54,6.78,6.37,,9.921,,7.429,7.391,,,,,8/06/1993,57657
8/12/1992,161,,6.53,6.77,6.36,,9.916,,7.424,7.388,,,,,15/06/1993,59431
12/12/1992,165,,6.52,6.76,6.35,,9.917,,7.418,7.382,,,,,22/06/1993,75880
15/12/1992,168,,6.51,6.76,6.35,,9.915,,7.414,7.379,,,,,29/06/1993,67552
19/12/1992,172,,6.49,6.73,6.33,,9.866,,7.401,7.372,,,,,6/07/1993,50016
22/12/1992,175,,6.48,6.72,6.31,,9.850,,7.393,7.367,,,,,13/07/1993,37394
26/12/1992,179,,6.49,6.74,6.33,,9.925,,7.396,7.363,,,,,20/07/1993,42719
29/12/1992,182,,6.50,6.75,6.33,,9.943,,7.400,7.362,,,,,27/07/1993,53470
2/01/1993,186,,6.53,6.79,6.36,,10.017,,7.413,7.362,,,,,3/08/1993,57607
5/01/1993,189,,6.55,6.81,6.37,,10.041,,7.421,7.364,,,,,10/08/1993,59110
9/01/1993,193,,6.51,6.76,6.35,,9.926,,7.407,7.360,,,,,17/08/1993,55294
12/01/1993,196,,6.50,6.74,6.33,,9.896,,7.396,7.356,,,,,24/08/1993,60456
16/01/1993,200,,6.49,6.73,6.32,,9.891,,7.385,7.349,,,,,31/08/1993,62663
19/01/1993,203,,6.48,6.72,6.31,,9.884,,7.380,7.345,,,,,7/09/1993,48370
23/01/1993,207,,6.47,6.71,6.30,,9.873,,7.373,7.339,,,,,14/09/1993,37376
26/01/1993,210,,6.46,6.71,6.30,,9.868,,7.368,7.335,,,,,21/09/1993,55905
30/01/1993,214,,6.45,6.70,6.29,,9.854,,7.361,7.330,,,,,28/09/1993,44705
2/02/1993,217,,6.45,6.69,6.28,,9.848,,7.356,7.326,,,,,5/10/1993,38459
6/02/1993,221,,6.44,6.68,6.27,,9.835,,7.348,7.320,,,,,12/10/1993,54496
9/02/1993,224,,6.43,6.68,6.27,,9.830,,7.344,7.316,,,,,19/10/1993,55450
13/02/1993,228,,6.42,6.66,6.25,,9.794,,7.332,7.309,,,,,26/10/1993,57982
16/02/1993,231,,6.41,6.65,6.24,,9.782,,7.325,7.304,,,,,2/11/1993,48967
20/02/1993,235,,6.41,6.65,6.24,,9.810,,7.322,7.298,,,,,9/11/1993,43940
23/02/1993,238,,6.41,6.66,6.25,,9.816,,7.321,7.295,,,,,16/11/1993,46329
27/02/1993,242,,6.40,6.64,6.24,,9.792,,7.315,7.289,,,,,23/11/1993,51517
2/03/1993,245,,6.40,6.64,6.23,,9.785,,7.310,7.285,,,,,30/11/1993,51706
6/03/1993,249,,6.38,6.62,6.22,,9.761,,7.300,7.278,,,,,7/12/1993,46737
9/03/1993,252,,6.38,6.62,6.21,,9.753,,7.295,7.274,,,,,14/12/1993,41831
13/03/1993,256,,6.37,6.61,6.20,,9.740,,7.286,7.267,,,,,21/12/1993,50392
16/03/1993,259,,6.36,6.60,6.20,,9.735,,7.281,7.262,,,,,28/12/1993,49571
20/03/1993,263,,6.36,6.60,6.19,,9.732,,7.274,7.255,,,,,4/01/1994,49495
23/03/1993,266,,6.35,6.59,6.19,,9.729,,7.270,7.251,,,,,11/01/1994,46388
27/03/1993,270,,6.34,6.58,6.18,,9.715,,7.263,7.244,,,,,18/01/1994,69504
30/03/1993,273,,6.34,6.58,6.18,,9.709,,7.258,7.240,,,,,25/01/1994,52133
3/04/1993,277,,6.35,6.59,6.19,,9.751,,7.259,7.235,,,,,1/02/1994,56244
5/04/1993,280,,6.36,6.60,6.19,,9.762,,7.260,7.233,,,,,8/02/1994,57992
10/04/1993,284,,6.40,6.66,6.23,,9.883,,7.280,7.234,,,,,15/02/1994,59068
12/04/1993,287,,6.43,6.69,6.26,,9.921,,7.293,7.236,,,,,22/02/1994,56215
17/04/1993,291,,6.42,6.67,6.25,,9.856,,7.291,7.236,,,,,1/03/1994,61769
19/04/1993,294,,6.42,6.66,6.25,,9.845,,7.287,7.234,,,,,8/03/1994,57982
24/04/1993,298,,6.42,6.66,6.25,,9.842,,7.284,7.232,,,,,15/03/1994,64799
26/04/1993,301,,6.42,6.67,6.25,,9.843,,7.283,7.230,,,,,22/03/1994,57952
1/05/1993,305,,6.42,6.67,6.25,,9.841,,7.282,7.228,,,,,29/03/1994,46234
3/05/1993,308,,6.42,6.66,6.25,,9.839,,7.280,7.226,,,,,5/04/1994,45574
8/05/1993,312,,6.42,6.66,6.25,,9.833,,7.278,7.224,,,,,12/04/1994,71237
10/05/1993,315,,6.41,6.66,6.25,,9.831,,7.276,7.222,,,,,19/04/1994,79038
15/05/1993,319,,6.54,6.82,6.36,,10.153,,7.330,7.232,,,,,26/04/1994,73484
17/05/1993,322,,6.62,6.90,6.43,,10.266,,7.371,7.245,,,,,3/05/1994,77777
22/05/1993,326,,6.62,6.89,6.44,,10.150,,7.385,7.258,,,,,10/05/1994,80937
24/05/1993,329,,6.63,6.89,6.45,,10.131,,7.387,7.262,,,,,17/05/1994,71755
29/05/1993,333,,6.61,6.86,6.43,,10.057,,7.378,7.265,,,,,24/05/1994,49804
31/05/1993,336,,6.59,6.84,6.42,,10.029,,7.372,7.265,,,,,31/05/1994,47570
5/06/1993,340,,6.63,6.89,6.45,,10.137,,7.387,7.270,,,,,7/06/1994,57390
7/06/1993,343,,6.65,6.91,6.47,,10.169,,7.399,7.275,,,,,14/06/1994,59164
12/06/1993,347,,6.73,7.00,6.54,,10.315,,7.437,7.289,,,,,21/06/1994,74995
14/06/1993,350,,6.77,7.05,6.59,,10.374,,7.463,7.300,,,,,28/06/1994,66667
19/06/1993,354,,6.75,7.01,6.58,,10.246,,7.465,7.311,,,,,5/07/1994,76626
21/06/1993,357,,6.74,7.00,6.57,,10.210,,7.460,7.314,,,,,12/07/1994,86397
26/06/1993,361,,6.71,6.97,6.54,,10.149,,7.448,7.316,,,,,19/07/1994,72505
28/06/1993,364,,6.70,6.95,6.53,,10.125,,7.442,7.317,,,,,26/07/1994,64822
3/07/1993,368,,6.67,6.91,6.50,,10.060,,7.427,7.316,,,,,2/08/1994,65578
5/07/1993,371,,6.65,6.89,6.48,,10.033,,7.418,7.314,,,,,9/08/1994,61857
10/07/1993,375,,6.61,6.85,6.45,,9.983,,7.402,7.311,,,,,16/08/1994,79113
12/07/1993,378,,6.59,6.83,6.43,,9.960,,7.393,7.308,,,,,23/08/1994,46910
17/07/1993,382,,6.55,6.79,6.39,,9.905,,7.375,7.303,,,,,30/08/1994,43324
19/07/1993,385,,6.53,6.77,6.37,,9.881,,7.364,7.299,,,,,6/09/1994,55618
24/07/1993,389,,6.50,6.74,6.34,,9.861,,7.350,7.293,,,,,13/09/1994,75098
26/07/1993,392,,6.49,6.73,6.33,,9.849,,7.343,7.289,,,,,20/09/1994,53172
31/07/1993,396,,6.48,6.73,6.32,,9.870,,7.339,7.285,,,,,27/09/1994,56142
2/08/1993,399,,6.48,6.72,6.31,,9.872,,7.336,7.283,,,,,4/10/1994,55231
7/08/1993,403,,6.48,6.72,6.31,,9.878,,7.335,7.280,,,,,11/10/1994,53082
9/08/1993,406,,6.48,6.73,6.31,,9.884,,7.335,7.279,,,,,18/10/1994,54435
14/08/1993,410,,6.48,6.72,6.31,,9.880,,7.333,7.277,,,,,25/10/1994,47555
16/08/1993,413,,6.47,6.72,6.31,,9.875,,7.330,7.275,,,,,1/11/1994,62253
21/08/1993,417,,6.48,6.72,6.31,,9.897,,7.331,7.273,,,,,8/11/1994,64666
23/08/1993,420,,6.48,6.73,6.31,,9.903,,7.332,7.273,,,,,15/11/1994,54288
28/08/1993,424,,6.46,6.70,6.29,,9.845,,7.321,7.269,,,,,22/11/1994,82513
30/08/1993,427,,6.44,6.69,6.28,,9.827,,7.314,7.266,,,,,29/11/1994,67503
4/09/1993,431,,6.49,6.74,6.31,,9.950,,7.329,7.266,,,,,6/12/1994,78946
6/09/1993,434,,6.51,6.77,6.34,,9.992,,7.342,7.269,,,,,13/12/1994,90882
11/09/1993,438,,6.55,6.81,6.37,,10.041,,7.361,7.274,,,,,20/12/1994,72896
13/09/1993,441,,6.57,6.83,6.40,,10.066,,7.372,7.279,,,,,27/12/1994,74663
18/09/1993,445,,6.55,6.80,6.38,,9.973,,7.366,7.280,,,,,3/01/1995,46258
20/09/1993,448,,6.54,6.78,6.37,,9.942,,7.358,7.279,,,,,10/01/1995,68379
25/09/1993,452,,6.55,6.81,6.38,,10.001,,7.362,7.279,,,,,17/01/1995,78965
27/09/1993,455,,6.57,6.82,6.39,,10.021,,7.369,7.281,,,,,24/01/1995,61931
2/10/1993,459,,6.55,6.80,6.38,,9.963,,7.364,7.281,,,,,31/01/1995,65417
4/10/1993,462,,6.54,6.79,6.37,,9.945,,7.359,7.280,,,,,7/02/1995,55599
9/10/1993,466,,6.55,6.81,6.38,,10.002,,7.364,7.281,,,,,14/02/1995,70109
11/10/1993,469,,6.56,6.81,6.39,,10.012,,7.368,7.282,,,,,21/02/1995,78852
16/10/1993,473,,6.53,6.77,6.36,,9.931,,7.356,7.281,,,,,28/02/1995,85329
18/10/1993,476,,6.51,6.76,6.35,,9.908,,7.348,7.278,,,,,7/03/1995,89299
23/10/1993,480,,6.53,6.78,6.36,,9.981,,7.353,7.277,,,,,14/03/1995,77991
25/10/1993,483,,6.54,6.79,6.36,,9.998,,7.357,7.278,,,,,21/03/1995,79821
30/10/1993,487,,6.51,6.75,6.34,,9.918,,7.347,7.277,,,,,28/03/1995,74331
1/11/1993,490,,6.49,6.74,6.33,,9.897,,7.339,7.274,,,,,4/04/1995,75281
6/11/1993,494,,6.48,6.72,6.31,,9.878,,7.329,7.270,,,,,11/04/1995,66455
8/11/1993,497,,6.47,6.71,6.30,,9.869,,7.324,7.267,,,,,18/04/1995,73516
13/11/1993,501,,6.45,6.69,6.28,,9.834,,7.313,7.262,,,,,25/04/1995,92085
15/11/1993,504,,6.44,6.68,6.27,,9.821,,7.306,7.258,,,,,2/05/1995,83875
20/11/1993,508,,6.50,6.75,6.32,,9.999,,7.330,7.260,,,,,9/05/1995,63295
22/11/1993,511,,6.52,6.79,6.35,,10.049,,7.347,7.265,,,,,16/05/1995,66914
27/11/1993,515,,6.50,6.75,6.34,,9.951,,7.342,7.266,,,,,23/05/1995,84115
29/11/1993,518,,6.49,6.74,6.33,,9.931,,7.336,7.265,,,,,30/05/1995,79596
4/12/1993,522,,6.51,6.76,6.34,,9.982,,7.341,7.265,,,,,6/06/1995,70886
6/12/1993,525,,6.52,6.77,6.34,,9.994,,7.345,7.266,,,,,13/06/1995,78699
11/12/1993,529,,6.50,6.75,6.33,,9.947,,7.340,7.265,,,,,20/06/1995,66055
13/12/1993,532,,6.50,6.74,6.33,,9.936,,7.336,7.264,,,,,27/06/1995,68194
18/12/1993,536,,6.47,6.72,6.31,,9.879,,7.323,7.260,,,,,4/07/1995,79575
20/12/1993,539,,6.46,6.70,6.29,,9.861,,7.316,7.257,,,,,11/07/1995,84905
25/12/1993,543,,6.44,6.69,6.28,,9.846,,7.306,7.252,,,,,18/07/1995,81739
27/12/1993,546,,6.44,6.68,6.27,,9.837,,7.301,7.249,,,,,25/07/1995,91861
1/01/1994,550,,6.42,6.66,6.26,,9.805,,7.291,7.244,,,,,1/08/1995,100146
3/01/1994,553,,6.41,6.65,6.25,,9.794,,7.285,7.241,,,,,8/08/1995,92505
8/01/1994,557,,6.43,6.69,6.27,,9.883,,7.293,7.239,,,,,15/08/1995,70017
10/01/1994,560,,6.45,6.70,6.28,,9.907,,7.300,7.240,,,,,22/08/1995,73580
15/01/1994,564,,6.43,6.68,6.26,,9.843,,7.293,7.238,,,,,29/08/1995,68808
17/01/1994,567,,6.42,6.67,6.26,,9.828,,7.288,7.235,,,,,5/09/1995,70074
22/01/1994,571,,6.42,6.67,6.25,,9.837,,7.284,7.232,,,,,12/09/1995,78166
24/01/1994,574,,6.42,6.66,6.25,,9.838,,7.283,7.230,,,,,19/09/1995,80415
29/01/1994,578,,6.40,6.64,6.24,,9.795,,7.274,7.226,,,,,26/09/1995,78886
31/01/1994,581,,6.39,6.63,6.23,,9.783,,7.267,7.222,,,,,3/10/1995,68059
5/02/1994,585,,6.38,6.62,6.21,,9.758,,7.258,7.217,,,,,10/10/1995,76955
7/02/1994,588,,6.37,6.61,6.21,,9.748,,7.252,7.213,,,,,17/10/1995,87801
12/02/1994,592,,6.36,6.60,6.19,,9.730,,7.243,7.207,,,,,24/10/1995,70351
14/02/1994,595,,6.35,6.59,6.19,,9.723,,7.238,7.203,,,,,31/10/1995,72015
19/02/1994,599,,6.34,6.58,6.18,,9.717,,7.231,7.198,,,,,7/11/1995,71217
21/02/1994,602,,6.34,6.58,6.18,,9.713,,7.227,7.194,,,,,14/11/1995,74977
26/02/1994,606,,6.33,6.57,6.17,,9.704,,7.221,7.189,,,,,21/11/1995,61014
28/02/1994,609,,6.33,6.57,6.16,,9.700,,7.217,7.185,,,,,28/11/1995,55248
5/03/1994,613,,6.32,6.56,6.16,,9.696,,7.212,7.180,,,,,5/12/1995,65590
7/03/1994,616,,6.32,6.56,6.16,,9.694,,7.209,7.177,,,,,12/12/1995,79946
12/03/1994,620,,6.31,6.55,6.15,,9.687,,7.204,7.172,,,,,19/12/1995,81750
14/03/1994,623,,6.31,6.55,6.15,,9.684,,7.200,7.169,,,,,26/12/1995,78979
19/03/1994,627,,6.34,6.59,6.17,,9.767,,7.210,7.167,,,,,2/01/1996,79532
21/03/1994,630,,6.35,6.60,6.18,,9.791,,7.217,7.167,,,,,9/01/1996,89591
26/03/1994,634,,6.35,6.59,6.18,,9.756,,7.215,7.166,,,,,16/01/1996,79784
28/03/1994,637,,6.35,6.59,6.18,,9.750,,7.212,7.164,,,,,23/01/1996,89132
2/04/1994,641,,6.34,6.58,6.17,,9.724,,7.206,7.160,,,,,30/01/1996,80139
4/04/1994,644,,6.33,6.57,6.17,,9.715,,7.201,7.157,,,,,6/02/1996,81611
9/04/1994,648,,6.32,6.56,6.16,,9.701,,7.194,7.153,,,,,13/02/1996,72239
11/04/1994,651,,6.32,6.56,6.15,,9.695,,7.190,7.149,,,,,20/02/1996,74945
16/04/1994,655,,6.31,6.55,6.15,,9.694,,7.186,7.145,,,,,27/02/1996,68870
18/04/1994,658,,6.31,6.55,6.15,,9.692,,7.183,7.142,,,,,5/03/1996,68427
23/04/1994,662,,6.33,6.57,6.16,,9.742,,7.188,7.140,,,,,12/03/1996,64998
25/04/1994,665,,6.33,6.58,6.17,,9.756,,7.192,7.140,,,,,19/03/1996,66441
30/04/1994,669,,6.33,6.57,6.16,,9.720,,7.187,7.138,,,,,26/03/1996,72356
2/05/1994,672,,6.32,6.56,6.16,,9.711,,7.184,7.135,,,,,2/04/1996,65984
7/05/1994,676,,6.32,6.56,6.16,,9.715,,7.181,7.132,,,,,9/04/1996,55010
9/05/1994,679,,6.32,6.56,6.16,,9.715,,7.179,7.130,,,,,16/04/1996,66341
14/05/1994,683,,6.37,6.63,6.20,,9.856,,7.202,7.133,,,,,23/04/1996,56640
16/05/1994,686,,6.41,6.66,6.23,,9.904,,7.218,7.137,,,,,30/04/1996,54983
21/05/1994,690,,6.41,6.66,6.24,,9.864,,7.224,7.142,,,,,7/05/1996,57854
23/05/1994,693,,6.41,6.66,6.24,,9.857,,7.225,7.143,,,,,14/05/1996,55597
28/05/1994,697,,6.42,6.67,6.25,,9.880,,7.230,7.145,,,,,21/05/1996,53633
30/05/1994,700,,6.43,6.68,6.26,,9.885,,7.233,7.146,,,,,28/05/1996,54175
4/06/1994,704,,6.45,6.71,6.28,,9.923,,7.243,7.150,,,,,4/06/1996,49461
6/06/1994,707,,6.47,6.72,6.30,,9.945,,7.252,7.153,,,,,11/06/1996,66990
11/06/1994,711,,6.60,6.88,6.41,,10.240,,7.312,7.170,,,,,18/06/1996,64786
13/06/1994,714,,6.67,6.96,6.48,,10.343,,7.354,7.186,,,,,25/06/1996,56100
18/06/1994,718,,6.68,6.94,6.49,,10.222,,7.368,7.202,,,,,2/07/1996,61800
20/06/1994,721,,6.68,6.94,6.50,,10.197,,7.370,7.209,,,,,9/07/1996,60829
25/06/1994,725,,6.70,6.97,6.52,,10.245,,7.384,7.219,,,,,16/07/1996,60914
27/06/1994,728,,6.72,6.98,6.54,,10.259,,7.394,7.227,,,,,23/07/1996,59072
2/07/1994,732,,6.69,6.95,6.52,,10.167,,7.390,7.234,,,,,30/07/1996,60757
4/07/1994,735,,6.68,6.93,6.51,,10.138,,7.385,7.236,,,,,6/08/1996,64629
9/07/1994,739,,6.68,6.93,6.51,,10.147,,7.385,7.241,,,,,13/08/1996,63559
11/07/1994,742,,6.68,6.93,6.50,,10.147,,7.387,7.244,,,,,20/08/1996,62988
16/07/1994,746,,6.64,6.89,6.47,,10.052,,7.374,7.246,,,,,27/08/1996,69688
18/07/1994,749,,6.62,6.86,6.45,,10.019,,7.364,7.246,,,,,3/09/1996,72902
23/07/1994,753,,6.66,6.91,6.48,,10.151,,7.381,7.251,,,,,10/09/1996,66174
25/07/1994,756,,6.68,6.94,6.50,,10.189,,7.395,7.257,,,,,17/09/1996,64717
30/07/1994,760,,6.67,6.93,6.50,,10.147,,7.400,7.264,,,,,24/09/1996,65531
1/08/1994,763,,6.67,6.92,6.50,,10.137,,7.400,7.268,,,,,1/10/1996,67003
6/08/1994,767,,6.69,6.94,6.51,,10.172,,7.409,7.274,,,,,8/10/1996,56628
8/08/1994,770,,6.70,6.96,6.52,,10.189,,7.417,7.279,,,,,15/10/1996,52256
13/08/1994,774,,6.73,7.00,6.56,,10.260,,7.438,7.290,,,,,22/10/1996,46713
15/08/1994,777,,6.75,7.01,6.57,,10.280,,7.449,7.297,,,,,29/10/1996,46042
20/08/1994,781,,6.70,6.95,6.53,,10.124,,7.434,7.301,,,,,5/11/1996,59832
22/08/1994,784,,6.67,6.92,6.51,,10.080,,7.421,7.300,,,,,12/11/1996,57132
27/08/1994,788,,6.62,6.87,6.46,,9.997,,7.399,7.296,,,,,19/11/1996,64760
29/08/1994,791,,6.60,6.84,6.43,,9.962,,7.385,7.293,,,,,26/11/1996,55389
3/09/1994,795,,6.56,6.80,6.40,,9.919,,7.367,7.288,,,,,3/12/1996,58517
5/09/1994,798,,6.54,6.78,6.37,,9.898,,7.357,7.284,,,,,10/12/1996,58718
10/09/1994,802,,6.51,6.75,6.35,,9.872,,7.343,7.279,,,,,17/12/1996,61958
12/09/1994,805,,6.49,6.73,6.33,,9.858,,7.335,7.275,,,,,24/12/1996,55271
17/09/1994,809,,6.46,6.70,6.30,,9.817,,7.321,7.269,,,,,31/12/1996,57167
19/09/1994,812,,6.45,6.69,6.29,,9.800,,7.312,7.265,,,,,7/01/1997,61050
24/09/1994,816,,6.48,6.72,6.31,,9.908,,7.321,7.263,,,,,14/01/1997,61378
26/09/1994,819,,6.49,6.74,6.32,,9.938,,7.329,7.264,,,,,21/01/1997,67464
1/10/1994,823,,6.55,6.81,6.37,,10.060,,7.356,7.271,,,,,28/01/1997,78892
3/10/1994,826,,6.58,6.85,6.40,,10.109,,7.375,7.277,,,,,4/02/1997,81335
8/10/1994,830,,6.56,6.81,6.39,,10.002,,7.372,7.281,,,,,11/02/1997,64435
10/10/1994,833,,6.55,6.80,6.38,,9.971,,7.364,7.280,,,,,18/02/1997,77811
15/10/1994,837,,6.56,6.81,6.39,,10.013,,7.367,7.280,,,,,25/02/1997,73106
17/10/1994,840,,6.57,6.82,6.40,,10.028,,7.372,7.282,,,,,4/03/1997,75178
22/10/1994,844,,6.54,6.79,6.38,,9.944,,7.362,7.281,,,,,11/03/1997,66292
24/10/1994,847,,6.52,6.77,6.36,,9.914,,7.352,7.279,,,,,18/03/1997,78406
29/10/1994,851,,6.51,6.75,6.34,,9.900,,7.342,7.275,,,,,25/03/1997,69010
31/10/1994,854,,6.50,6.74,6.33,,9.890,,7.337,7.272,,,,,1/04/1997,58296
5/11/1994,858,,6.59,6.86,6.41,,10.162,,7.379,7.280,,,,,8/04/1997,63012
7/11/1994,861,,6.64,6.91,6.46,,10.239,,7.408,7.290,,,,,15/04/1997,56889
12/11/1994,865,,6.66,6.93,6.48,,10.225,,7.427,7.301,,,,,22/04/1997,52056
14/11/1994,868,,6.68,6.94,6.50,,10.237,,7.435,7.307,,,,,29/04/1997,55006
19/11/1994,872,,6.73,7.00,6.54,,10.331,,7.461,7.318,,,,,6/05/1997,54063
21/11/1994,875,,6.75,7.02,6.56,,10.360,,7.477,7.327,,,,,13/05/1997,62021
26/11/1994,879,,6.70,6.96,6.53,,10.202,,7.463,7.332,,,,,20/05/1997,61981
28/11/1994,882,,6.68,6.93,6.51,,10.161,,7.452,7.331,,,,,27/05/1997,54595
3/12/1994,886,,6.62,6.86,6.45,,10.025,,7.423,7.326,,,,,3/06/1997,61352
5/12/1994,889,,6.59,6.83,6.42,,9.979,,7.405,7.321,,,,,10/06/1997,70524
10/12/1994,893,,6.54,6.78,6.38,,9.912,,7.381,7.313,,,,,17/06/1997,72505
12/12/1994,896,,6.52,6.75,6.35,,9.883,,7.367,7.308,,,,,24/06/1997,76548
17/12/1994,900,,6.48,6.72,6.32,,9.836,,7.348,7.299,,,,,1/07/1997,60177
19/12/1994,903,,6.46,6.70,6.30,,9.815,,7.337,7.294,,,,,8/07/1997,55034
24/12/1994,907,,6.44,6.68,6.28,,9.803,,7.324,7.286,,,,,15/07/1997,59060
26/12/1994,910,,6.43,6.67,6.27,,9.794,,7.317,7.282,,,,,22/07/1997,61475
31/12/1994,914,,6.43,6.67,6.26,,9.817,,7.313,7.277,,,,,29/07/1997,59318
2/01/1995,917,,6.43,6.67,6.26,,9.821,,7.312,7.274,,,,,5/08/1997,50846
7/01/1995,921,,6.41,6.65,6.25,,9.793,,7.304,7.269,,,,,12/08/1997,63067
9/01/1995,924,,6.40,6.65,6.24,,9.785,,7.299,7.265,,,,,19/08/1997,58881
14/01/1995,928,,6.39,6.63,6.23,,9.756,,7.288,7.258,,,,,26/08/1997,53667
16/01/1995,931,,6.38,6.62,6.22,,9.746,,7.281,7.254,,,,,2/09/1997,51081
21/01/1995,935,,6.36,6.60,6.20,,9.727,,7.271,7.247,,,,,9/09/1997,56201
23/01/1995,938,,6.36,6.60,6.20,,9.719,,7.265,7.242,,,,,16/09/1997,53087
28/01/1995,942,,6.37,6.62,6.21,,9.783,,7.269,7.238,,,,,23/09/1997,59688
30/01/1995,945,,6.38,6.63,6.22,,9.799,,7.272,7.237,,,,,30/09/1997,57635
4/02/1995,949,,6.37,6.61,6.20,,9.752,,7.265,7.233,,,,,7/10/1997,58540
6/02/1995,952,,6.36,6.60,6.20,,9.741,,7.260,7.229,,,,,14/10/1997,54938
11/02/1995,956,,6.35,6.59,6.19,,9.721,,7.250,7.223,,,,,21/10/1997,61865
13/02/1995,959,,6.34,6.58,6.18,,9.713,,7.245,7.218,,,,,28/10/1997,60230
