    ID                  CURVE             X             Y
     1               S26/0756   2366.000000     46.772152 
     1               S26/0756   2373.000000     46.723415 
     1               S26/0756   2380.000000     46.659286 
     1               S26/0756   2387.000000     46.605000 
     1               S26/0756   2394.000000     46.570690 
     1               S26/0756   2401.000000     46.558441 
     1               S26/0756   2408.000000     46.542934 
     1               S26/0756   2415.000000     46.518208 
     1               S26/0756   2422.000000     46.483246 
     1               S26/0756   2429.000000     46.454433 
     1               S26/0756   2436.000000     46.462551 
     1               S26/0756   2443.000000     46.455208 
     1               S26/0756   2450.000000     46.458076 
     1               S26/0756   2457.000000     46.462925 
     1               S26/0756   2464.000000     46.458870 
     1               S26/0756   2471.000000     46.447346 
     1               S26/0756   2478.000000     46.454075 
     1               S26/0756   2485.000000     46.502308 
     1               S26/0756   2492.000000     46.526722 
     1               S26/0756   2499.000000     46.561943 
     1               S26/0756   2506.000000     46.609352 
     1               S26/0756   2513.000000     46.650352 
     1               S26/0756   2520.000000     46.646091 
     1               S26/0756   2527.000000     46.707664 
     1               S26/0756   2534.000000     46.725765 
     1               S26/0756   2541.000000     46.726990 
     1               S26/0756   2548.000000     46.773693 
     1               S26/0756   2555.000000     46.738525 
     1               S26/0756   2562.000000     46.705639 
     1               S26/0756   2569.000000     46.689934 
     1               S26/0756   2576.000000     46.727539 
     1               S26/0756   2583.000000     46.972984 
     1               S26/0756   2590.000000     47.156090 
     1               S26/0756   2597.000000     47.076008 
     1               S26/0756   2604.000000     47.158512 
     1               S26/0756   2611.000000     47.200699 
     1               S26/0756   2618.000000     47.119083 
     1               S26/0756   2625.000000     47.024467 
     1               S26/0756   2632.000000     46.947918 
     1               S26/0756   2639.000000     46.900162 
     1               S26/0756   2646.000000     46.894722 
     1               S26/0756   2653.000000     46.842182 
     1               S26/0756   2660.000000     46.808743 
     1               S26/0756   2667.000000     46.785473 
     1               S26/0756   2674.000000     46.757233 
     1               S26/0756   2681.000000     46.768772 
     1               S26/0756   2688.000000     46.762104 
     1               S26/0756   2695.000000     46.801888 
     1               S26/0756   2702.000000     46.773769 
     1               S26/0756   2709.000000     46.775925 
     1               S26/0756   2716.000000     46.777004 
     1               S26/0756   2723.000000     46.747322 
     1               S26/0756   2730.000000     46.778553 
     1               S26/0756   2737.000000     46.752918 
     1               S26/0756   2744.000000     46.727367 
     1               S26/0756   2751.000000     46.696938 
     1               S26/0756   2758.000000     46.647800 
     1               S26/0756   2765.000000     46.600914 
     1               S26/0756   2772.000000     46.633583 
     1               S26/0756   2779.000000     46.637039 
     1               S26/0756   2786.000000     46.603794 
     1               S26/0756   2793.000000     46.578506 
     1               S26/0756   2800.000000     46.548714 
     1               S26/0756   2807.000000     46.516972 
     1               S26/0756   2814.000000     46.488518 
     1               S26/0756   2821.000000     46.497940 
     1               S26/0756   2828.000000     46.532234 
     1               S26/0756   2835.000000     46.542091 
     1               S26/0756   2842.000000     46.628403 
     1               S26/0756   2849.000000     46.665520 
     1               S26/0756   2856.000000     46.647812 
     1               S26/0756   2863.000000     46.624916 
     1               S26/0756   2870.000000     46.604733 
     1               S26/0756   2877.000000     46.645016 
     1               S26/0756   2884.000000     46.679070 
     1               S26/0756   2891.000000     46.666428 
     1               S26/0756   2898.000000     46.743225 
     1               S26/0756   2905.000000     46.787506 
     1               S26/0756   2912.000000     46.795067 
     1               S26/0756   2919.000000     46.766197 
     1               S26/0756   2926.000000     46.744762 
     1               S26/0756   2933.000000     46.767616 
